friends,number_reviews,photos,area_AL,elite_user,y
68,10,11,0,0,0.137585421
13,138,0,0,0,0.137585421
0,19,7,0,0,0.137585421
3,18,0,0,0,0.137585421
82,4,0,0,0,0.137585421
123,56,148,0,0,-0.089931663
158,7,5,0,0,0.137585421
53,36,14,0,0,0.137585421
45,282,127,0,0,-0.089931663
82,180,13,0,0,0.137585421
168,6,4,0,0,0.137585421
2,27,6,0,0,0.137585421
31,41,2,0,0,0.137585421
1,21,0,0,0,0.137585421
107,4,7,0,0,0.137585421
2,31,0,0,0,0.137585421
0,1,0,0,0,0.137585421
283,285,366,1,1,-0.317448747
222,221,81,1,1,0.137585421
13,3,0,0,0,-0.089931663
0,11,16,0,0,-0.089931663
10,29,10,0,0,-0.544965831
0,24,9,0,0,0.137585421
0,2,0,0,0,0.137585421
20,17,0,0,0,0.137585421
0,3,0,0,0,0.137585421
83,5,24,0,0,-0.089931663
3,12,79,0,0,0.137585421
134,33,7,0,0,-0.544965831
2,74,9,0,0,-0.544965831
167,28,51,0,0,-0.317448747
129,95,504,0,0,-0.089931663
308,779,462,1,1,-0.089931663
50,9,1,0,0,0.137585421
4,64,94,0,0,0.137585421
145,627,2515,0,0,-0.089931663
3,72,23,0,0,0.137585421
21,71,0,0,0,-0.317448747
86,15,2,1,0,0.137585421
12,65,101,1,0,-0.089931663
35,103,345,0,0,0.137585421
7,18,2,0,0,-0.089931663
0,2,0,0,0,0.137585421
0,7,0,0,0,0.137585421
0,11,0,0,0,-0.089931663
0,17,7,0,0,0.137585421
341,15,5,1,0,0.137585421
325,97,101,0,1,-0.544965831
6,226,348,1,0,0.137585421
0,14,19,0,0,0.137585421
9,49,22,0,0,0.137585421
3,39,8,0,0,0.137585421
13,151,118,1,0,-0.089931663
32,13,0,0,0,-0.544965831
0,27,11,0,0,0.137585421
0,21,0,0,0,0.137585421
71,3,2,0,0,0.137585421
0,12,2,0,0,0.137585421
137,14,20,0,0,-0.317448747
69,123,495,1,0,0.137585421
150,25,19,1,0,-0.089931663
34,133,87,0,1,0.137585421
0,7,0,0,0,0.137585421
0,19,1,0,0,-0.317448747
1,5,0,1,0,-0.089931663
20,21,2,0,0,0.137585421
31,19,209,0,0,-0.089931663
54,3,0,0,0,-0.544965831
14,78,8,0,0,-0.317448747
36,95,239,0,0,0.137585421
57,74,43,0,0,0.137585421
57,370,6,0,0,0.137585421
2,8,23,0,0,-0.317448747
3,35,15,1,0,-0.089931663
188,10,6,0,0,-0.772482916
23,28,37,1,0,0.137585421
215,60,38,1,0,-0.089931663
0,15,18,0,0,0.137585421
0,6,0,0,0,-0.317448747
0,23,3,1,0,0.137585421
2808,364,678,1,1,0.137585421
0,116,0,0,0,0.137585421
128,602,116,0,0,0.137585421
54,25,3,0,0,-0.772482916
606,123,307,0,0,-0.089931663
25,22,3,0,0,0.137585421
1,111,32,1,0,0.137585421
0,3,7,0,0,0.137585421
24,10,3,1,0,-0.089931663
0,5,0,1,0,0.137585421
3,23,13,1,0,0.137585421
0,12,20,0,0,0.137585421
187,138,95,1,1,-0.317448747
98,216,512,0,1,0.137585421
0,1,0,0,0,0.137585421
0,14,0,0,0,-0.089931663
162,10,19,0,0,0.137585421
22,98,24,0,0,0.137585421
1,7,5,0,0,0.137585421
43,156,132,0,0,-0.772482916
0,2,0,0,0,0.137585421
117,2,1,0,0,0.137585421
217,87,66,0,1,0.137585421
340,222,1080,0,1,0.137585421
146,491,2910,0,1,-0.089931663
1,3,1,0,0,0.137585421
70,55,121,0,0,0.137585421
46,362,56,0,0,0.137585421
27,39,34,0,0,0.137585421
27,13,7,0,0,0.137585421
0,5,1,0,0,0.137585421
99,45,30,1,0,-0.089931663
14,44,2,0,0,-0.089931663
211,50,27,0,0,0.137585421
1,16,2,0,0,0.137585421
0,9,2,0,0,0.137585421
0,1,2,0,0,-0.089931663
55,14,0,0,0,0.137585421
1,58,20,1,0,-0.089931663
315,33,13,0,0,0.137585421
45,12,0,1,0,0.137585421
945,2321,23357,0,1,0.137585421
0,64,13,1,0,-0.089931663
110,15,26,1,0,0.137585421
8,165,73,0,0,-0.544965831
0,31,3,1,0,0.137585421
289,26,32,0,0,-0.317448747
70,304,396,0,0,0.137585421
2,44,8,0,0,-0.089931663
29,3,0,0,0,0.137585421
0,6,0,0,0,0.137585421
124,131,21,1,1,0.137585421
44,10,8,1,0,0.137585421
142,84,110,0,0,0.137585421
66,6,0,0,0,0.137585421
2,26,0,0,0,0.137585421
14,80,208,0,0,0.137585421
103,22,10,0,0,0.137585421
218,8,0,0,0,-0.544965831
146,39,29,1,0,0.137585421
61,10,1,1,0,0.137585421
0,7,3,0,0,0.137585421
7,32,9,0,0,0.137585421
36,28,1,0,0,-0.772482916
172,3,1,0,0,0.137585421
1,25,11,0,0,0.137585421
0,15,7,0,0,0.137585421
280,2,0,0,0,0.137585421
95,201,214,0,0,-0.089931663
10,16,2,0,0,-0.089931663
17,3,2,0,0,0.137585421
238,142,841,0,0,0.137585421
2,42,31,0,0,0.137585421
163,82,16,1,0,-0.089931663
120,7,1,0,0,0.137585421
7,29,16,0,0,-0.089931663
0,8,0,1,0,-0.089931663
432,55,41,0,0,-0.089931663
30,53,22,0,0,0.137585421
18,84,231,0,0,0.137585421
0,11,0,1,0,0.137585421
37,34,28,0,0,0.137585421
848,5,0,1,0,0.137585421
7,13,84,0,0,0.137585421
0,6,0,0,0,0.137585421
322,13,45,1,0,0.137585421
0,11,10,0,0,0.137585421
0,4,0,0,0,0.137585421
370,70,80,0,0,0.137585421
585,25,13,0,0,0.137585421
158,79,27,1,1,-0.089931663
16,42,71,0,0,-0.089931663
70,3,0,0,0,-0.772482916
139,14,6,0,0,0.137585421
89,29,45,0,0,-0.089931663
191,8,1,0,0,-0.089931663
159,349,222,0,1,-0.089931663
205,82,48,0,0,0.137585421
1,15,0,0,0,-0.544965831
0,5,0,1,0,0.137585421
0,23,1,0,0,0.137585421
31,174,207,0,0,0.137585421
460,485,843,0,1,0.137585421
1,15,14,0,0,-0.089931663
102,181,122,0,0,0.137585421
236,66,76,0,0,-0.317448747
18,240,588,0,1,-0.317448747
159,73,21,0,0,0.137585421
0,48,17,0,0,-0.089931663
66,42,84,0,0,-0.089931663
51,142,187,0,1,0.137585421
6,1306,6,0,1,-0.089931663
335,6,1,1,0,0.137585421
17,110,177,0,0,-0.317448747
75,118,354,0,1,-0.089931663
840,16,15,1,0,0.137585421
2,34,0,0,0,0.137585421
643,127,2,0,0,0.137585421
318,21,6,1,0,-0.089931663
5,52,26,0,0,-0.089931663
66,134,245,0,1,0.137585421
26,6,0,0,0,0.137585421
14,83,5,0,0,-0.317448747
6,72,55,0,0,0.137585421
347,133,261,0,0,-0.089931663
65,24,31,0,0,0.137585421
276,243,22,1,0,0.137585421
339,23,23,1,0,0.137585421
3,48,23,0,0,-0.317448747
85,312,549,0,0,-0.317448747
4,57,24,1,0,0.137585421
19,4,0,0,0,0.137585421
1716,1443,4368,0,1,0.137585421
980,3,0,0,0,0.137585421
61,21,8,1,0,-0.089931663
40,148,23,0,0,0.137585421
429,156,603,1,0,-0.089931663
0,2,0,1,0,-0.544965831
0,3,2,0,0,-0.544965831
302,13,0,0,0,0.137585421
182,53,112,0,1,0.137585421
126,15,5,0,0,0.137585421
0,7,0,0,0,0.137585421
275,136,50,1,0,-0.089931663
4,22,6,1,0,0.137585421
0,12,4,0,0,0.137585421
18,30,9,0,0,0.137585421
0,4,0,1,0,0.137585421
13,282,114,0,1,-0.089931663
10,164,1,0,1,-0.089931663
0,7,12,0,0,0.137585421
9,22,11,0,0,0.137585421
0,10,7,0,0,0.137585421
409,405,1079,0,1,0.137585421
0,21,0,0,0,-0.317448747
0,4,2,0,0,-0.544965831
5,46,15,0,0,0.137585421
45,6,1,0,0,-0.544965831
38,3,0,0,0,0.137585421
0,4,11,0,0,0.137585421
0,20,6,0,0,-0.317448747
780,1,0,1,0,-0.772482916
131,32,5,0,0,0.137585421
38,18,5,1,0,0.137585421
713,90,210,1,0,0.137585421
69,40,12,0,0,-0.772482916
0,26,2,0,0,-0.317448747
100,28,1,1,0,0.137585421
192,6,2,0,0,0.137585421
340,4,0,0,0,0.137585421
217,306,106,0,1,-0.089931663
219,296,632,0,0,0.137585421
0,1,0,0,0,0.137585421
243,18,28,0,0,0.137585421
150,10,4,0,0,0.137585421
2,6,0,1,0,-0.089931663
9,19,17,0,0,0.137585421
35,118,219,0,0,-0.089931663
79,113,172,0,1,-0.544965831
171,90,42,0,0,-0.089931663
55,395,257,0,1,0.137585421
297,12,5,1,0,0.137585421
195,3,0,0,0,0.137585421
1,10,0,1,0,0.137585421
30,6,0,1,0,0.137585421
36,150,50,0,0,-0.317448747
41,44,8,0,0,0.137585421
99,23,24,0,0,0.137585421
0,62,0,0,0,-0.317448747
78,10,3,0,0,0.137585421
31,70,154,1,0,0.137585421
1256,466,912,0,1,0.137585421
0,33,2,0,0,0.137585421
9,7,0,0,0,0.137585421
0,14,0,1,0,0.137585421
470,445,1832,0,0,-0.317448747
0,6,0,0,0,-0.089931663
4,36,78,0,0,0.137585421
0,9,1,0,0,0.137585421
43,13,43,0,0,0.137585421
310,73,218,1,0,-0.317448747
23,43,78,1,0,0.137585421
28,33,29,0,0,0.137585421
490,8,0,1,0,0.137585421
0,11,0,1,0,0.137585421
65,3,6,0,0,0.137585421
0,31,0,0,0,-0.089931663
73,292,104,0,0,-0.089931663
5,7,0,1,0,-0.089931663
117,41,67,0,0,-0.089931663
298,943,85,0,0,-0.089931663
0,6,0,0,0,0.137585421
0,30,2,0,0,0.137585421
0,27,1,1,0,0.137585421
1,78,57,0,0,0.137585421
1392,244,3432,0,0,0.137585421
0,18,8,1,0,-0.772482916
126,83,380,0,0,0.137585421
1,11,0,0,0,0.137585421
17,258,244,1,1,-0.089931663
75,33,9,0,0,-0.089931663
5,73,74,0,0,0.137585421
337,82,1691,0,0,-0.089931663
8,158,59,0,1,0.137585421
0,6,1,0,0,-0.089931663
0,9,12,0,0,0.137585421
0,2,0,0,0,-0.317448747
0,7744,14303,0,0,-0.544965831
208,1,0,0,0,0.137585421
194,52,5,0,0,-0.544965831
13,41,9,0,0,-0.089931663
253,90,1,0,0,0.137585421
35,608,1211,0,0,0.137585421
0,4,0,1,0,0.137585421
106,287,263,0,1,0.137585421
22,15,7,0,0,0.137585421
76,37,0,1,0,0.137585421
0,8,0,1,0,0.137585421
151,212,65,0,1,-0.089931663
0,9,0,0,0,0.137585421
76,37,116,0,0,0.137585421
1,38,9,0,0,0.137585421
189,19,72,0,0,0.137585421
1328,288,563,1,1,-0.089931663
1,4,0,0,0,-0.317448747
3,4,0,0,0,0.137585421
18,39,1,0,0,0.137585421
0,9,1,0,0,0.137585421
1,19,4,0,0,0.137585421
94,12,2,0,0,-0.089931663
35,155,251,0,1,0.137585421
0,8,0,1,0,-0.089931663
83,103,21,1,0,0.137585421
5,22,22,0,0,0.137585421
76,5,0,0,0,0.137585421
2,23,14,0,0,0.137585421
35,11,1,0,0,0.137585421
0,1,3,0,0,0.137585421
8,79,13,0,0,0.137585421
22,2,1,0,0,0.137585421
24,63,76,0,0,0.137585421
11,12,32,0,0,0.137585421
0,6,5,0,0,-0.089931663
5,188,2,0,0,0.137585421
69,1502,6098,0,1,-0.544965831
30,17,4,0,0,-0.089931663
347,77,16,0,0,0.137585421
52,5,0,0,0,0.137585421
1,76,47,0,0,0.137585421
148,27,49,0,0,0.137585421
207,10,0,0,0,0.137585421
95,6,0,0,0,0.137585421
872,79,573,1,0,-0.089931663
0,7,0,0,0,0.137585421
0,12,2,0,0,0.137585421
427,31,2,0,0,0.137585421
76,2,0,1,0,0.137585421
232,4,0,1,0,0.137585421
201,8,2,1,0,0.137585421
2,9,6,1,0,0.137585421
87,210,709,0,1,0.137585421
2,21,25,0,0,-0.317448747
109,23,7,0,0,0.137585421
5,55,0,1,0,0.137585421
0,16,1,0,0,0.137585421
82,16,1,1,0,-0.089931663
142,229,211,0,1,-0.089931663
73,43,4,1,0,-0.089931663
76,19,25,0,0,0.137585421
11,86,2,1,0,0.137585421
43,305,188,1,1,-0.089931663
103,14,6,0,0,-0.089931663
21,16,0,0,0,0.137585421
3,14,4,0,0,-0.089931663
161,8,0,1,0,0.137585421
12,68,102,0,1,-0.089931663
22,93,195,1,1,0.137585421
193,403,1911,0,1,-0.089931663
0,19,69,0,0,-0.089931663
275,222,94,1,1,0.137585421
3,7,12,0,0,0.137585421
0,3,0,1,0,0.137585421
1,25,6,0,0,0.137585421
2,11,2,0,0,-0.089931663
0,41,13,0,0,0.137585421
283,186,839,1,1,-0.317448747
62,32,5,0,0,0.137585421
23,11,0,0,0,0.137585421
125,48,2,0,0,-0.772482916
347,318,304,0,1,-0.089931663
0,13,6,0,0,0.137585421
2,50,16,0,0,0.137585421
279,300,984,0,1,-0.089931663
1,206,46,0,0,-0.317448747
0,75,0,0,0,0.137585421
3,17,1,1,0,0.137585421
24,213,84,0,1,0.137585421
3,14,9,0,0,0.137585421
0,10,2,0,0,-0.544965831
107,29,38,0,0,0.137585421
63,15,9,1,0,0.137585421
79,133,34,0,0,0.137585421
6,48,26,0,0,0.137585421
0,2,0,0,0,0.137585421
24,2,6,1,0,0.137585421
9,21,1,0,0,0.137585421
0,1,1,0,0,0.137585421
9,46,2,0,0,-0.772482916
1386,262,46,1,0,0.137585421
0,4,0,0,0,0.137585421
61,652,969,0,1,-0.089931663
35,1,0,0,0,0.137585421
28,38,13,0,0,0.137585421
228,12,8,0,0,-0.089931663
0,41,8,0,0,-0.544965831
556,29,55,0,0,-0.089931663
0,27,17,0,0,0.137585421
103,6,8,1,0,0.137585421
0,14,3,0,0,0.137585421
111,117,366,0,0,0.137585421
128,3,1,0,0,-0.317448747
0,15,1,0,0,-0.772482916
375,102,623,1,0,0.137585421
72,36,0,0,0,-0.089931663
0,11,2,0,0,0.137585421
57,36,23,1,0,-0.089931663
1,105,86,0,0,-0.089931663
490,287,1004,0,0,0.137585421
7,23,3,0,0,0.137585421
104,211,30,1,1,-0.089931663
92,4,1,0,0,0.137585421
264,3,3,0,0,0.137585421
1,25,15,0,0,0.137585421
84,32,36,1,0,0.137585421
14,13,15,0,0,-0.317448747
24,129,107,0,0,0.137585421
40,28,6,0,0,0.137585421
0,129,139,0,0,0.137585421
135,5,0,1,0,0.137585421
14,33,57,0,0,0.137585421
133,45,152,1,0,-0.089931663
256,8,0,0,0,0.137585421
415,117,11,0,0,-0.089931663
69,33,9,1,0,0.137585421
989,172,119,1,0,0.137585421
238,16,1,0,0,-0.317448747
78,14,4,0,0,0.137585421
3,15,62,1,0,-0.089931663
109,380,376,0,0,-0.089931663
0,45,0,1,0,0.137585421
126,10,3,0,0,0.137585421
304,75,82,0,1,-0.317448747
3,61,145,0,0,0.137585421
33,237,411,0,1,-0.317448747
129,5,12,1,0,0.137585421
70,30,5,0,0,-0.089931663
6,37,0,0,0,-0.317448747
0,22,4,0,0,0.137585421
0,14,1,0,0,-0.089931663
2,35,44,0,0,-0.544965831
244,7,9,0,0,-0.317448747
1,6,0,1,0,0.137585421
27,80,1,0,0,0.137585421
0,4,2,0,0,0.137585421
0,3,0,1,0,-0.089931663
0,3,0,0,0,-0.089931663
122,238,399,0,1,-0.089931663
0,3,0,1,0,0.137585421
0,4,16,0,0,-0.089931663
48,430,2343,1,0,0.137585421
2,27,12,0,0,-0.089931663
280,47,0,0,0,0.137585421
405,1,0,0,0,0.137585421
67,39,74,0,0,-0.089931663
331,56,376,0,1,-0.772482916
0,11,4,1,0,0.137585421
305,37,6,0,0,0.137585421
301,30,8,0,0,0.137585421
67,59,37,0,0,-0.089931663
0,7,0,0,0,0.137585421
43,42,25,0,0,-0.089931663
0,8,5,1,0,0.137585421
7,12,0,0,0,0.137585421
0,22,1,0,0,-0.089931663
71,2,0,0,0,0.137585421
182,10,13,0,0,-0.317448747
111,179,289,0,0,0.137585421
54,380,50,0,0,0.137585421
0,48,2,0,0,0.137585421
0,7,0,0,0,0.137585421
17,34,0,0,0,-0.317448747
1,31,24,0,0,0.137585421
123,331,705,0,0,-0.317448747
246,71,18,1,0,0.137585421
17,54,17,0,0,0.137585421
1053,1533,6752,0,1,0.137585421
18,28,6,0,0,0.137585421
3,23,13,0,0,-0.089931663
16,8,7,1,0,-0.317448747
145,35,1,0,0,-0.089931663
26,75,84,0,0,0.137585421
3,23,0,0,0,0.137585421
145,501,260,1,0,0.137585421
0,3,0,0,0,0.137585421
176,28,0,0,0,-0.772482916
0,30,28,0,0,0.137585421
102,4,0,0,0,-0.089931663
41,332,121,0,1,-0.544965831
253,15,4,0,0,0.137585421
106,104,335,0,1,0.137585421
0,2,3,0,0,0.137585421
0,3,0,0,0,0.137585421
0,32,22,0,0,0.137585421
12,28,11,0,0,-0.089931663
1,16,4,0,0,0.137585421
49,64,327,0,0,0.137585421
47,11,17,0,0,0.137585421
0,5,0,0,0,-0.317448747
297,8,0,0,0,0.137585421
452,90,53,0,0,-0.772482916
0,25,21,0,0,0.137585421
0,13,17,0,0,-0.089931663
173,21,22,0,0,0.137585421
126,29,5,1,0,-0.544965831
4,17,0,1,0,-0.089931663
8,38,0,0,0,0.137585421
0,19,94,0,0,0.137585421
2,102,21,0,0,-0.544965831
108,7,0,1,0,0.137585421
0,8,2,0,0,0.137585421
0,7,2,0,0,0.137585421
23,25,19,0,0,0.137585421
141,489,14,1,1,0.137585421
0,2,0,0,0,0.137585421
562,827,340,0,1,0.137585421
18,18,12,0,0,0.137585421
7,53,54,0,0,-0.317448747
38,103,35,1,0,-0.317448747
231,36,69,1,0,-0.089931663
251,1040,1674,0,0,0.137585421
240,9,0,0,0,-0.544965831
0,34,4,1,0,0.137585421
254,23,1,0,0,0.137585421
19,37,17,0,0,-0.089931663
39,139,22,0,1,-0.089931663
6,9,0,0,0,0.137585421
0,15,0,1,0,0.137585421
0,9,13,0,0,-0.772482916
810,248,42,0,0,0.137585421
0,11,6,0,0,0.137585421
0,39,21,0,0,0.137585421
159,215,480,0,0,-0.089931663
0,11,0,1,0,0.137585421
26,7,12,0,0,-0.317448747
16,25,32,0,0,0.137585421
576,204,32,1,0,0.137585421
2,43,15,0,0,0.137585421
3,21,7,0,0,0.137585421
0,20,11,0,0,0.137585421
75,112,33,0,0,-0.089931663
0,22,0,1,0,0.137585421
2,12,4,0,0,-0.089931663
51,6,0,0,0,-0.772482916
0,16,5,0,0,-0.089931663
56,27,0,0,0,-0.089931663
78,23,7,0,0,-0.089931663
219,4,4,0,0,0.137585421
45,8,2,1,0,0.137585421
46,34,39,0,0,-0.089931663
1,12,0,1,0,0.137585421
0,12,0,0,0,0.137585421
178,106,32,1,0,0.137585421
179,22,7,0,0,0.137585421
6,129,81,0,0,0.137585421
11,261,76,0,0,0.137585421
0,27,9,1,0,0.137585421
51,6,0,0,0,0.137585421
516,312,654,0,0,0.137585421
0,3,0,0,0,0.137585421
228,60,0,0,0,-0.089931663
18,26,4,0,0,0.137585421
51,2,5,0,0,0.137585421
39,75,47,0,0,0.137585421
14,104,30,0,0,0.137585421
0,30,11,0,0,-0.317448747
135,14,11,1,0,0.137585421
0,5,0,1,0,-0.089931663
1138,116,56,1,0,0.137585421
93,40,179,0,0,0.137585421
0,3,0,0,0,0.137585421
11,3,0,0,0,0.137585421
187,3,0,0,0,0.137585421
2,6,3,0,0,-0.089931663
1,144,36,0,0,-0.089931663
8,4,0,0,0,-0.772482916
9,26,27,0,0,-0.089931663
365,11,1,1,0,0.137585421
0,8,0,0,0,0.137585421
0,5,0,0,0,0.137585421
2,1,0,0,0,-0.089931663
0,4,0,1,0,0.137585421
0,3,0,1,0,0.137585421
12,24,51,1,0,-0.089931663
3,77,59,1,0,-0.317448747
0,99,0,1,0,-0.544965831
81,36,29,0,0,0.137585421
269,341,106,0,0,-0.317448747
38,1,2,0,0,0.137585421
161,56,2,1,0,0.137585421
1,8,2,0,0,-0.317448747
2,8,0,1,0,0.137585421
371,143,214,0,0,-0.317448747
0,3,0,1,0,-0.089931663
7,50,49,1,0,-0.089931663
0,13,0,0,0,-0.317448747
2,11,7,0,0,0.137585421
514,103,401,1,0,0.137585421
22,8,0,0,0,0.137585421
3,52,49,1,0,-0.089931663
253,208,480,0,0,0.137585421
34,12,26,1,0,0.137585421
24,64,81,0,0,-0.317448747
273,532,39,0,0,-0.089931663
143,435,123,0,1,-0.089931663
0,5,0,1,0,0.137585421
311,108,985,0,0,-0.089931663
2,12,4,0,0,0.137585421
133,950,299,1,0,-0.317448747
489,1192,265,0,1,-0.089931663
157,83,2,0,0,0.137585421
12,8,21,1,0,-0.317448747
5,4,0,0,0,-0.772482916
0,32,8,0,0,0.137585421
224,454,140,0,0,0.137585421
0,14,0,1,0,-0.089931663
122,299,676,0,0,0.137585421
0,10,1,0,0,0.137585421
383,678,74,1,0,-0.317448747
475,15,22,1,0,-0.089931663
108,4,4,0,0,0.137585421
51,17,1,0,0,-0.089931663
0,1,6,0,0,0.137585421
0,16,3,0,0,-0.772482916
11,175,147,0,0,-0.089931663
8,98,57,0,0,0.137585421
81,499,9,0,0,-0.089931663
5,67,3,1,0,0.137585421
0,5,0,0,0,0.137585421
6,73,21,0,0,0.137585421
278,52,0,1,0,-0.089931663
92,156,9,1,1,-0.089931663
50,70,35,0,0,-0.317448747
0,8,0,0,0,0.137585421
196,2,1,0,0,0.137585421
0,3,0,1,0,-0.317448747
0,62,4,0,0,0.137585421
46,166,43,0,0,-0.089931663
0,4,5,0,0,0.137585421
0,22,1,0,0,0.137585421
62,25,8,0,0,0.137585421
19,112,40,0,0,0.137585421
0,10,0,1,0,0.137585421
16,346,4,0,0,-0.544965831
47,3,0,0,0,0.137585421
0,6,0,1,0,0.137585421
251,2,2,1,0,-0.317448747
16,10,0,1,0,0.137585421
204,16,21,0,0,0.137585421
133,42,4,1,0,0.137585421
0,28,7,0,0,0.137585421
46,5,0,0,0,0.137585421
2,13,1,0,0,0.137585421
8,3,0,0,0,0.137585421
3,12,10,0,0,-0.089931663
0,21,0,0,0,0.137585421
0,15,5,0,0,-0.089931663
2,4,0,0,0,0.137585421
22,16,8,1,0,0.137585421
2,44,99,0,0,-0.089931663
0,6,2,0,0,0.137585421
0,20,3,0,0,0.137585421
148,180,533,0,0,0.137585421
63,32,21,0,0,0.137585421
22,205,2,0,0,-0.317448747
509,12,14,0,0,-0.089931663
210,201,489,0,1,0.137585421
125,49,68,1,0,0.137585421
0,21,26,0,0,0.137585421
138,253,206,1,0,-0.772482916
27,5,0,0,0,0.137585421
0,8,0,1,0,-0.089931663
103,5,4,1,0,0.137585421
82,485,0,0,0,-0.089931663
5,40,54,1,0,-0.317448747
28,29,41,0,0,-0.089931663
260,10,0,1,0,0.137585421
0,5,0,1,0,0.137585421
1392,546,43,0,0,0.137585421
2,18,0,0,0,-0.544965831
94,9,1,1,0,-0.317448747
368,311,292,1,1,0.137585421
76,4,6,0,0,0.137585421
0,17,7,0,0,0.137585421
331,210,167,0,1,-0.089931663
402,30,54,0,0,0.137585421
41,4,0,0,0,-0.089931663
410,463,388,0,0,0.137585421
1,5,0,0,0,-0.089931663
0,3,0,1,0,-0.772482916
191,4,0,0,0,0.137585421
330,54,19,0,0,0.137585421
141,29,2,1,0,-0.317448747
0,3,0,0,0,0.137585421
0,8,1,1,0,0.137585421
2,75,0,0,0,0.137585421
353,25,73,0,0,-0.317448747
59,1,1,0,0,0.137585421
92,3,0,1,0,-0.089931663
21,10,2,0,0,0.137585421
114,3,1,0,0,0.137585421
1,1,0,0,0,-0.772482916
0,5,0,0,0,0.137585421
9,27,1,1,0,-0.317448747
120,8,0,0,0,-0.544965831
2,19,3,0,0,-0.772482916
31,111,192,0,1,-0.089931663
244,25,1,0,0,0.137585421
0,1,0,0,0,-0.089931663
0,12,12,1,0,0.137585421
18,6,0,0,0,0.137585421
2,41,3,0,0,0.137585421
146,46,55,0,0,-0.089931663
98,18,0,0,0,0.137585421
0,48,4,1,0,-0.089931663
0,10,20,0,0,0.137585421
125,62,128,0,0,0.137585421
33,15,6,0,0,0.137585421
2,101,0,0,0,0.137585421
0,573,0,0,0,-0.089931663
0,10,3,1,0,0.137585421
201,5,0,0,0,-0.089931663
0,6,0,1,0,-0.089931663
4,30,0,0,0,-0.089931663
226,18,55,1,0,0.137585421
296,480,88,0,0,-0.317448747
10,8,0,0,0,0.137585421
23,9,5,0,0,0.137585421
0,13,0,1,0,-0.089931663
71,22,11,1,0,-0.089931663
1,9,0,0,0,0.137585421
32,87,0,1,0,0.137585421
4,36,1,0,0,0.137585421
28,3,3,0,0,0.137585421
70,14,20,1,0,0.137585421
0,3,0,1,0,0.137585421
18,7,1,1,0,0.137585421
27,57,2,0,0,-0.089931663
419,50,57,0,0,0.137585421
37,209,70,1,0,-0.089931663
3,56,4,0,0,0.137585421
0,13,0,0,0,-0.089931663
45,314,39,1,0,-0.317448747
5,26,0,0,0,0.137585421
1,38,19,0,0,0.137585421
0,8,0,1,0,-0.772482916
41,5,3,0,0,0.137585421
0,6,0,0,0,0.137585421
3,112,161,0,0,0.137585421
0,12,0,0,0,-0.772482916
106,3,0,0,0,0.137585421
0,39,0,0,0,-0.772482916
33,30,2,1,0,-0.089931663
139,366,10,1,0,0.137585421
0,7,0,1,0,0.137585421
0,25,2,1,0,0.137585421
0,18,0,1,0,-0.317448747
8,83,2,0,0,0.137585421
18,27,4,0,0,0.137585421
163,4,0,0,0,0.137585421
0,9,5,0,0,0.137585421
0,3,0,0,0,0.137585421
54,345,174,1,1,-0.317448747
13,4,0,1,0,-0.772482916
89,92,29,0,0,-0.089931663
54,7,4,0,0,0.137585421
0,14,0,0,0,-0.089931663
0,9,3,0,0,-0.544965831
6,13,10,0,0,0.137585421
56,56,80,0,0,-0.772482916
256,44,12,1,0,-0.089931663
16,71,18,0,0,-0.089931663
20,21,6,0,0,0.137585421
88,394,238,0,1,0.137585421
166,1119,98,0,1,0.137585421
0,7,6,0,0,0.137585421
1,26,11,0,0,0.137585421
267,12,9,0,0,0.137585421
0,10,0,0,0,-0.317448747
103,108,264,0,0,-0.317448747
0,15,0,0,0,0.137585421
156,29,157,1,0,0.137585421
1,3,0,0,0,-0.772482916
30,344,30,0,0,0.137585421
0,14,0,0,0,-0.089931663
1,19,2,0,0,-0.089931663
233,12,1,1,0,-0.089931663
97,141,335,1,0,-0.544965831
52,113,70,1,0,-0.089931663
0,10,0,0,0,0.137585421
20,33,4,1,0,-0.089931663
51,103,73,0,1,-0.317448747
2,17,0,0,0,-0.089931663
0,6,0,0,0,0.137585421
202,6,0,1,0,0.137585421
119,28,15,0,0,0.137585421
32,1,0,1,0,-0.772482916
0,4,4,0,0,-0.544965831
28,13,0,0,0,0.137585421
96,120,78,1,0,-0.089931663
334,216,4200,1,0,-0.317448747
63,217,177,1,0,0.137585421
15,104,86,0,0,-0.317448747
0,16,3,0,0,-0.089931663
0,5,0,1,0,0.137585421
10,29,1,0,0,0.137585421
17,53,339,1,0,-0.089931663
133,3,0,1,0,0.137585421
25,8,0,1,0,0.137585421
102,2,0,1,0,0.137585421
1,20,12,0,0,-0.772482916
82,45,0,1,0,-0.317448747
33,8,0,0,0,0.137585421
17,14,27,0,0,0.137585421
52,41,8,1,0,0.137585421
87,23,2,0,0,0.137585421
1,22,0,0,0,0.137585421
664,103,975,0,0,0.137585421
0,3,0,0,0,0.137585421
6,136,155,0,0,-0.317448747
0,2,0,1,0,0.137585421
0,5,1,1,0,-0.317448747
36,25,3,1,0,0.137585421
0,43,0,1,0,-0.089931663
31,34,5,1,0,-0.089931663
115,225,27,0,0,-0.089931663
92,6,0,1,0,-0.772482916
43,35,11,0,0,0.137585421
104,54,67,0,0,0.137585421
25,11,0,1,0,-0.089931663
78,18,0,0,0,0.137585421
